date,AAPL,MSFT,NVDA,TSLA
2021-11-05,148.31532287597656,325.17950439453125,29.692495346069336,407.36334228515625
2021-11-08,147.49180603027344,326.0794982910156,30.742393493652344,387.64666748046875
2021-11-09,147.85455322265625,325.0731201171875,30.59568977355957,341.1666564941406
2021-11-10,145.0211944580078,320.08984375,29.400083541870117,355.98333740234375
2021-11-11,144.9722137451172,321.6671447753906,30.329219818115234,354.5033264160156
2021-11-12,147.05064392089844,325.8182373046875,30.329219818115234,344.47332763671875
2021-11-15,147.0604705810547,325.1893310546875,29.964948654174805,337.7966613769531
2021-11-16,148.04080200195312,328.5178527832031,30.142593383789062,351.57666015625
2021-11-17,150.48202514648438,328.74078369140625,29.202476501464844,363.0033264160156
2021-11-18,154.7761993408203,330.8250427246094,31.611650466918945,365.4599914550781
2021-11-19,157.40370178222656,332.60870361328125,32.91903305053711,379.0199890136719
2021-11-22,157.86447143554688,329.42913818359375,31.8920841217041,385.6233215332031
2021-11-23,158.24685668945312,327.344970703125,31.682510375976562,369.6766662597656
2021-11-24,158.76646423339844,327.56787109375,32.60865783691406,372.0
2021-11-26,153.73699951171875,319.5897521972656,31.43999671936035,360.6400146484375
2021-11-29,157.0997772216797,326.32708740234375,33.30923843383789,378.9966735839844
2021-11-30,162.06057739257812,320.4718933105469,32.61064910888672,381.586669921875
2021-12-01,161.541015625,319.9775085449219,31.3759708404541,365.0
2021-12-02,160.55076599121094,319.4055480957031,32.065670013427734,361.5333251953125
2021-12-03,158.66839599609375,313.1239929199219,30.635366439819336,338.3233337402344
2021-12-06,162.0802459716797,316.2065734863281,29.98059844970703,336.336669921875
2021-12-07,167.82537841796875,324.6694030761719,32.3661003112793,350.5833435058594
2021-12-08,171.64895629882812,324.7178649902344,31.766237258911133,356.32000732421875
2021-12-09,171.1391143798828,322.905029296875,30.43274688720703,334.6000061035156
2021-12-10,175.9333038330078,332.0562438964844,30.141294479370117,339.010009765625
2021-12-13,172.2960205078125,329.0123291015625,28.108121871948242,322.13665771484375
2021-12-14,170.9136505126953,318.2908020019531,28.283788681030273,319.5033264160156
2021-12-15,175.78623962402344,324.40765380859375,30.401805877685547,325.3299865722656
2021-12-16,168.88418579101562,314.9560852050781,28.333696365356445,308.97332763671875
2021-12-17,167.7861328125,313.8896789550781,27.748798370361328,310.8566589355469
2021-12-20,166.4233856201172,310.1188049316406,27.666948318481445,299.9800109863281
2021-12-21,169.59991455078125,317.2729187011719,29.020408630371094,312.84332275390625
2021-12-22,172.19796752929688,323.0020751953125,29.344791412353516,336.2900085449219
2021-12-23,172.82540893554688,324.44647216796875,29.584339141845703,355.6666564941406
2021-12-27,176.7960662841797,331.9689636230469,30.886892318725586,364.64666748046875
2021-12-28,175.7764434814453,330.8056640625,30.265064239501953,362.8233337402344
2021-12-29,175.8646697998047,331.4842224121094,29.94466209411621,362.0633239746094
2021-12-30,174.70777893066406,328.9347839355469,29.53044319152832,356.7799987792969
2021-12-31,174.0901641845703,326.02655029296875,29.355775833129883,352.260009765625
2022-01-03,178.443115234375,324.504638671875,30.064437866210938,399.9266662597656
2022-01-04,176.1784210205078,318.9402160644531,29.23499870300293,383.1966552734375
2022-01-05,171.4920654296875,306.6968688964844,27.552167892456055,362.7066650390625
2022-01-06,168.62928771972656,304.2733459472656,28.125085830688477,354.8999938964844
2022-01-07,168.79598999023438,304.42840576171875,27.195838928222656,342.32000732421875
2022-01-10,168.81558227539062,304.6513977050781,27.348548889160156,352.7066650390625
2022-01-11,171.64895629882812,305.3397521972656,27.7647647857666,354.79998779296875
2022-01-12,172.09014892578125,308.52899169921875,27.946422576904297,368.739990234375
2022-01-13,168.81558227539062,295.47125244140625,26.52509880065918,343.85333251953125
2022-01-14,169.67837524414062,300.7060546875,26.89141082763672,349.8699951171875
2022-01-18,166.47244262695312,293.3869934082031,25.854360580444336,343.5033264160156
2022-01-19,162.97235107421875,294.0462646484375,25.019929885864258,331.8833312988281
2022-01-20,161.2860565185547,292.36920166015625,24.10464859008789,332.0899963378906
2022-01-21,159.22726440429688,286.96966552734375,23.330106735229492,314.6333312988281
2022-01-24,158.45272827148438,287.29931640625,23.328113555908203,310.0
2022-01-25,156.6487579345703,279.6604919433594,22.28207778930664,306.1333312988281
2022-01-26,156.560546875,287.6289367675781,22.729238510131836,312.4700012207031
2022-01-27,156.09971618652344,290.6630554199219,21.902790069580078,276.3666687011719
